# Species	Genes	Alg.-Conn.	Pb_filNoH.faa	Pc_filNoH.faa	Pf_filNoH.faa	Pk_filNoH.faa	Pv_filNoH.faa	Py_filNoH.faa	Tg_filNoH.faa	h_tartakovskyi_filteredNoH.faa
3	3	0.33	4981_g	*	3193_g	*	*	*	*	3360_g
3	3	0.33	5067_g	3996_g	*	*	*	2066_g	*	*
3	3	0.33	5191_g	*	*	4546_g	4444_g	*	*	*
3	3	0.33	5210_g	5632_g	*	3804_g	*	*	*	*
3	3	0.33	522_g	*	1770_g	*	1251_g	*	*	*
3	3	0.33	5294_g	788_g	*	*	*	*	*	2523_g
3	3	0.33	5364_g	*	*	*	333_g	1770_g	*	*
3	3	0.33	5452_g	*	*	1679_g	*	2649_g	*	*
3	3	0.33	5486_g	1974_g	99_g	*	*	*	*	*
3	3	0.33	5630_g	*	1691_g	*	1330_g	*	*	*
3	3	0.33	5663_g	*	*	1091_g	*	420_g	*	*
3	3	0.33	5787_g	4294_g	3838_g	*	*	*	*	*
3	3	0.33	589_g	*	2744_g	*	*	*	*	2543_g
3	3	0.33	5913_g	*	2171_g	*	*	1237_g	*	*
3	3	0.33	5975_g	*	1404_g	*	*	*	*	2456_g
3	3	0.33	6311_g	490_g	*	501_g	*	*	*	*
3	3	0.33	6450_g	*	1622_g	*	1529_g	*	*	*
3	3	0.33	6458_g	*	3856_g	*	*	2929_g	*	*
3	3	0.33	6501_g	*	*	*	4355_g	2860_g	*	*
3	3	0.33	6512_g	1216_g	*	*	*	582_g	*	*
3	3	0.33	653_g	1383_g	*	1429_g	*	*	*	*
3	3	0.33	6571_g	*	*	*	1146_g	4644_g	*	*
3	3	0.33	6592_g	*	1501_g	*	*	2595_g	*	*
3	3	0.33	6615_g	*	4387_g	*	*	1964_g	*	*
3	3	0.33	6639_g	2921_g	*	*	5576_g	*	*	*
3	3	0.33	669_g	1960_g	*	*	1921_g	*	*	*
3	3	0.33	6710_g	3485_g	*	*	*	2995_g	*	*
3	3	0.33	6726_g	2126_g	*	*	*	1177_g	*	*
3	3	0.33	6737_g	*	*	*	3962_g	2102_g	*	*
3	3	0.33	6738_g	*	4205_g	*	3963_g	*	*	*
3	3	0.33	6756_g	*	2199_g	2277_g	*	*	*	*
3	3	0.33	6766_g	*	*	3526_g	*	4592_g	*	*
3	3	0.33	6772_g	4504_g	*	*	*	3946_g	*	*
3	3	0.33	6827_g	*	*	4058_g	*	2098_g	*	*
3	3	0.33	6838_g	*	*	426_g	*	*	*	382_g
3	3	0.33	6852_g	*	3815_g	*	*	2889_g	*	*
3	3	0.33	687_g	*	*	1292_g	*	4662_g	*	*
3	3	0.33	690_g	2632_g	*	2706_g	*	*	*	*
3	3	0.33	7040_g	*	5110_g	*	*	4565_g	*	*
3	3	0.33	7112_g	*	*	3725_g	3652_g	*	*	*
3	3	0.33	7121_g	3519_g	*	3595_g	*	*	*	*
3	3	0.33	7153_g	*	*	4108_g	4013_g	*	*	*
3	3	0.33	7208_g	*	3753_g	*	*	2828_g	*	*
3	3	0.33	748_g	*	2733_g	4686_g	*	*	*	*
3	3	0.33	787_g	*	*	2942_g	*	2768_g	*	*
3	3	0.33	848_g	*	4517_g	*	*	*	*	631_g
3	3	0.33	862_g	*	*	*	*	4734_g	*	353_g
3	3	0.33	87_g	*	3673_g	509_g	*	*	*	*
3	3	0.33	882_g	*	42_g	*	1878_g	*	*	*
3	3	0.33	898_g	*	4731_g	*	*	923_g	*	*
3	3	0.33	947_g	*	636_g	*	*	1769_g	*	*
3	3	0.33	964_g	*	653_g	332_g	*	*	*	*
3	3	0.33	987_g	*	*	*	*	4183_g	*	2827_g
2	6	0.11	5587_g,1538_g,6566_g	*	*	*	*	4102_g,4609_g,4839_g	*	*
2	5	0.2	*	*	*	*	5547_g,5546_g,5548_g,5573_g	1515_g	*	*
2	5	0.2	*	5090_g,5097_g,5624_g,5747_g	*	*	5177_g	*	*	*
2	5	0.2	3788_g	*	*	*	*	4848_g,27_g,3638_g,4619_g	*	*
2	5	0.2	6608_g	*	*	*	*	3634_g,3276_g,4485_g,3_g	*	*
2	4	0.25	*	*	3219_g	*	5479_g,5544_g,5545_g	*	*	*
2	4	0.25	*	4899_g,5202_g,5782_g	*	*	2669_g	*	*	*
2	4	0.25	*	943_g,937_g,938_g	*	*	*	313_g	*	*
2	4	0.25	1159_g	*	*	*	*	3476_g,2018_g,4053_g	*	*
2	4	0.25	2408_g	*	*	*	*	4875_g,4265_g,4620_g	*	*
2	4	0.25	5615_g	*	*	*	*	4887_g,4648_g,3280_g	*	*
2	4	0.146	1969_g,3703_g	*	*	*	*	4049_g,4865_g	*	*
2	4	0.146	2655_g,6594_g	*	*	*	*	1795_g,2789_g	*	*
2	4	0.146	5589_g,4297_g	*	*	*	*	4606_g,3499_g	*	*
2	4	0.146	6551_g,2558_g	*	*	*	*	4883_g,4878_g	*	*
2	3	0.33	*	*	*	*	*	*	10362_g,12162_g	718_g
2	3	0.33	*	*	*	*	*	*	10787_g,11584_g	661_g
2	3	0.33	*	*	*	*	*	*	12144_g,10381_g	2770_g
2	3	0.33	*	*	*	*	*	*	288_g,103_g	3260_g
2	3	0.33	*	*	*	*	*	*	7116_g,7801_g	2232_g
2	3	0.33	*	*	*	*	*	*	797_g,1614_g	3215_g
2	3	0.33	*	*	*	*	*	*	9951_g,12571_g	2765_g
2	3	0.33	*	*	*	*	*	3356_g	9219_g,13446_g	*
2	3	0.33	*	*	*	*	*	3400_g	4648_g,5120_g	*
2	3	0.33	*	*	*	*	*	3908_g	9701_g,12960_g	*
2	3	0.33	*	*	*	*	1047_g	*	1995_g,2264_g	*
2	3	0.33	*	*	*	*	1350_g	*	6044_g,6208_g	*
2	3	0.33	*	*	*	*	149_g	*	6768_g,8144_g	*
2	3	0.33	*	*	*	*	1771_g	*	12161_g,10363_g	*
2	3	0.33	*	*	*	*	2592_g	*	4558_g,8573_g	*
2	3	0.33	*	*	*	*	357_g	*	6881_g,8032_g	*
2	3	0.33	*	*	*	*	4377_g	*	6794_g,8119_g	*
2	3	0.33	*	*	*	*	4629_g	*	6746_g,8164_g	*
2	3	0.33	*	*	*	*	4760_g	*	6837_g,8076_g	*
2	3	0.33	*	*	*	*	584_g	*	483_g,689_g	*
2	3	0.33	*	*	*	*	624_g	*	4498_g,8513_g	*
2	3	0.33	*	*	*	1129_g	*	*	6922_g,7990_g	*
2	3	0.33	*	*	*	2240_g	*	*	6789_g,8124_g	*
2	3	0.33	*	*	*	2382_g	*	*	9150_g,13516_g	*
2	3	0.33	*	*	*	254_g	*	*	9511_g,13154_g	*
2	3	0.33	*	*	*	4649_g	*	*	10890_g,11687_g	*
2	3	0.33	*	*	1652_g	*	*	*	1178_g,1459_g	*
2	3	0.33	*	*	1888_g	*	*	*	6916_g,7996_g	*
2	3	0.33	*	*	2285_g	*	*	*	3058_g,3739_g	*
2	3	0.33	*	*	2955_g	*	*	*	11105_g,11902_g	*
2	3	0.33	*	*	2974_g	*	*	*	7446_g,7473_g	*
2	3	0.33	*	*	3677_g	*	*	*	4013_g,8793_g	*
2	3	0.33	*	*	4346_g	*	*	*	11054_g,11851_g	*
2	3	0.33	*	*	4716_g	*	*	*	9180_g,13485_g	*
2	3	0.33	*	*	949_g	*	*	*	7119_g,7798_g	*
2	3	0.33	*	3015_g	*	*	*	*	2587_g,3268_g	*
2	3	0.33	*	4063_g	*	*	*	*	7443_g,7476_g	*
2	3	0.33	*	4382_g	*	*	*	*	*	2139_g,1185_g
2	3	0.33	*	459_g,1459_g	*	*	*	*	5136_g	*
2	3	0.33	*	4898_g,5088_g	*	*	5341_g	*	*	*
2	3	0.33	*	5007_g	*	*	5063_g,5625_g	*	*	*
2	3	0.33	*	5051_g,5060_g	*	*	3015_g	*	*	*
2	3	0.33	*	5101_g,5102_g	*	*	3503_g	*	*	*
2	3	0.33	*	5115_g	*	*	4997_g,5626_g	*	*	*
2	3	0.33	*	5122_g,5186_g	*	*	3506_g	*	*	*
2	3	0.33	*	5273_g,5299_g	*	*	4986_g	*	*	*
2	3	0.33	*	527_g	*	*	*	*	96_g,295_g	*
2	3	0.33	*	5631_g	*	*	5582_g,5025_g	*	*	*
2	3	0.33	*	5730_g,5773_g	*	*	5164_g	*	*	*
2	3	0.33	*	830_g	*	*	*	*	798_g,1615_g	*
2	3	0.33	1197_g	*	*	*	*	*	5769_g,6479_g	*
2	3	0.33	1565_g	*	*	*	*	4616_g,4266_g	*	*
2	3	0.33	184_g,4938_g	261_g	*	*	*	*	*	*
2	3	0.33	2292_g	*	*	*	*	*	558_g,615_g	*
2	3	0.33	259_g,179_g	*	*	3566_g	*	*	*	*
2	3	0.33	2606_g,5354_g	*	*	*	*	3564_g	*	*
2	3	0.33	2739_g	*	*	*	*	*	10651_g,11448_g	*
2	3	0.33	2802_g,5373_g	*	*	*	*	2840_g	*	*
2	3	0.33	2896_g	*	*	*	*	*	10345_g,12179_g	*
2	3	0.33	2966_g,5727_g	*	*	*	2354_g	*	*	*
2	3	0.33	3248_g	*	*	*	*	4480_g,4483_g	*	*
2	3	0.33	3261_g	*	*	*	*	*	1248_g,1390_g	*
2	3	0.33	3855_g	*	*	*	*	*	9647_g,13016_g	*
2	3	0.33	3947_g	*	*	*	*	*	1990_g,2270_g	*
2	3	0.33	4253_g,5592_g	*	*	*	*	3497_g	*	*
2	3	0.33	5233_g	*	*	*	*	4047_g,3277_g	*	*
2	3	0.33	5600_g,5614_g	*	*	*	*	4039_g	*	*
2	3	0.33	5642_g	*	*	*	*	*	419_g,756_g	*
2	3	0.33	6281_g,7079_g	1791_g	*	*	*	*	*	*
2	3	0.33	6407_g,6984_g	*	*	*	*	4611_g	*	*
2	3	0.33	6428_g	*	*	*	*	*	10666_g,11463_g	*
2	3	0.33	6496_g	*	*	*	*	957_g,2372_g	*	*
2	3	0.33	977_g	*	2559_g,4940_g	*	*	*	*	*
2	2	1	*	*	*	*	*	1136_g	*	1722_g
2	2	1	*	*	*	*	*	2073_g	*	1766_g
2	2	1	*	*	*	*	*	2230_g	*	1763_g
2	2	1	*	*	*	*	*	2711_g	*	1761_g
2	2	1	*	*	*	*	*	3682_g	*	1948_g
2	2	1	*	*	*	*	*	3909_g	*	3643_g
2	2	1	*	*	*	*	*	3924_g	307_g	*
2	2	1	*	*	*	*	*	404_g	*	1946_g
2	2	1	*	*	*	*	*	4315_g	*	1165_g
2	2	1	*	*	*	*	*	4357_g	*	2552_g
2	2	1	*	*	*	*	*	4686_g	*	1030_g
2	2	1	*	*	*	*	*	4708_g	*	992_g
2	2	1	*	*	*	*	*	4711_g	*	816_g
2	2	1	*	*	*	*	*	485_g	*	2701_g
2	2	1	*	*	*	*	*	687_g	*	1059_g
2	2	1	*	*	*	*	*	691_g	*	1057_g
2	2	1	*	*	*	*	*	845_g	*	1542_g
2	2	1	*	*	*	*	1037_g	*	*	3140_g
2	2	1	*	*	*	*	1100_g	482_g	*	*
2	2	1	*	*	*	*	1124_g	504_g	*	*
2	2	1	*	*	*	*	1145_g	526_g	*	*
2	2	1	*	*	*	*	1175_g	559_g	*	*
2	2	1	*	*	*	*	1449_g	3285_g	*	*
2	2	1	*	*	*	*	1523_g	3350_g	*	*
2	2	1	*	*	*	*	164_g	4348_g	*	*
2	2	1	*	*	*	*	1736_g	2508_g	*	*
2	2	1	*	*	*	*	1827_g	2423_g	*	*
2	2	1	*	*	*	*	197_g	4381_g	*	*
2	2	1	*	*	*	*	2014_g	1107_g	*	*
2	2	1	*	*	*	*	2135_g	1228_g	*	*
2	2	1	*	*	*	*	2188_g	*	*	679_g
2	2	1	*	*	*	*	2208_g	1300_g	*	*
2	2	1	*	*	*	*	2210_g	1302_g	*	*
2	2	1	*	*	*	*	2233_g	1325_g	*	*
2	2	1	*	*	*	*	2316_g	1407_g	*	*
2	2	1	*	*	*	*	2319_g	1410_g	*	*
2	2	1	*	*	*	*	2638_g	747_g	*	*
2	2	1	*	*	*	*	2861_g	2744_g	*	*
2	2	1	*	*	*	*	3109_g	4170_g	*	*
2	2	1	*	*	*	*	3165_g	4129_g	*	*
2	2	1	*	*	*	*	325_g	*	2675_g	*
2	2	1	*	*	*	*	3460_g	3015_g	*	*
2	2	1	*	*	*	*	3483_g	2994_g	*	*
2	2	1	*	*	*	*	360_g	*	*	3434_g
2	2	1	*	*	*	*	3758_g	2943_g	*	*
2	2	1	*	*	*	*	3764_g	*	*	1849_g
2	2	1	*	*	*	*	385_g	1719_g	*	*
2	2	1	*	*	*	*	4096_g	3526_g	*	*
2	2	1	*	*	*	*	4108_g	3538_g	*	*
2	2	1	*	*	*	*	4150_g	3581_g	*	*
2	2	1	*	*	*	*	4256_g	2314_g	*	*
2	2	1	*	*	*	*	534_g	*	*	1442_g
2	2	1	*	*	*	*	53_g	*	*	550_g
2	2	1	*	*	*	*	543_g	*	*	2586_g
2	2	1	*	*	*	*	697_g	75_g	*	*
2	2	1	*	*	*	*	715_g	56_g	*	*
2	2	1	*	*	*	*	950_g	332_g	*	*
2	2	1	*	*	*	1119_g	*	*	*	1329_g
2	2	1	*	*	*	1146_g	1092_g	*	*	*
2	2	1	*	*	*	1166_g	1108_g	*	*	*
2	2	1	*	*	*	1172_g	1114_g	*	*	*
2	2	1	*	*	*	1182_g	1122_g	*	*	*
2	2	1	*	*	*	123_g	*	825_g	*	*
2	2	1	*	*	*	1242_g	*	563_g	*	*
2	2	1	*	*	*	1293_g	*	*	*	213_g
2	2	1	*	*	*	1353_g	*	*	*	264_g
2	2	1	*	*	*	1445_g	*	*	*	3656_g
2	2	1	*	*	*	1475_g	1407_g	*	*	*
2	2	1	*	*	*	1665_g	1579_g	*	*	*
2	2	1	*	*	*	1699_g	1612_g	*	*	*
2	2	1	*	*	*	1821_g	5667_g	*	*	*
2	2	1	*	*	*	1850_g	*	2470_g	*	*
2	2	1	*	*	*	188_g	*	4354_g	*	*
2	2	1	*	*	*	1892_g	1817_g	*	*	*
2	2	1	*	*	*	1950_g	*	976_g	*	*
2	2	1	*	*	*	1954_g	*	*	*	1706_g
2	2	1	*	*	*	1999_g	*	1021_g	*	*
2	2	1	*	*	*	2085_g	2002_g	*	*	*
2	2	1	*	*	*	2278_g	2174_g	*	*	*
2	2	1	*	*	*	2295_g	*	1287_g	*	*
2	2	1	*	*	*	2340_g	2235_g	*	*	*
2	2	1	*	*	*	2453_g	2335_g	*	*	*
2	2	1	*	*	*	2458_g	*	1431_g	*	*
2	2	1	*	*	*	2476_g	2358_g	*	*	*
2	2	1	*	*	*	2508_g	*	1482_g	*	*
2	2	1	*	*	*	2554_g	2441_g	*	*	*
2	2	1	*	*	*	2575_g	*	1542_g	*	*
2	2	1	*	*	*	2583_g	*	1549_g	*	*
2	2	1	*	*	*	2698_g	*	711_g	*	*
2	2	1	*	*	*	269_g	*	4427_g	*	*
2	2	1	*	*	*	2746_g	2645_g	*	*	*
2	2	1	*	*	*	2773_g	2675_g	*	*	*
2	2	1	*	*	*	2817_g	*	1954_g	*	*
2	2	1	*	*	*	2871_g	2772_g	*	*	*
2	2	1	*	*	*	2928_g	*	2779_g	*	*
2	2	1	*	*	*	2946_g	2838_g	*	*	*
2	2	1	*	*	*	2972_g	*	*	*	3064_g
2	2	1	*	*	*	3089_g	2972_g	*	*	*
2	2	1	*	*	*	3149_g	3054_g	*	*	*
2	2	1	*	*	*	3157_g	3062_g	*	*	*
2	2	1	*	*	*	317_g	299_g	*	*	*
2	2	1	*	*	*	3198_g	*	4184_g	*	*
2	2	1	*	*	*	3215_g	3113_g	*	*	*
2	2	1	*	*	*	3223_g	3122_g	*	*	*
2	2	1	*	*	*	3234_g	3133_g	*	*	*
2	2	1	*	*	*	3260_g	*	4130_g	*	*
2	2	1	*	*	*	3278_g	*	*	*	117_g
2	2	1	*	*	*	3405_g	3312_g	*	*	*
2	2	1	*	*	*	3410_g	3318_g	*	*	*
2	2	1	*	*	*	3423_g	4020_g	*	*	*
2	2	1	*	*	*	3465_g	*	4537_g	*	*
2	2	1	*	*	*	3474_g	3376_g	*	*	*
2	2	1	*	*	*	3493_g	3394_g	*	*	*
2	2	1	*	*	*	3525_g	*	4591_g	*	*
2	2	1	*	*	*	3532_g	3448_g	*	*	*
2	2	1	*	*	*	356_g	*	1763_g	*	*
2	2	1	*	*	*	3619_g	3548_g	*	*	*
2	2	1	*	*	*	3681_g	3693_g	*	*	*
2	2	1	*	*	*	3704_g	*	3112_g	*	*
2	2	1	*	*	*	3726_g	3651_g	*	*	*
2	2	1	*	*	*	3772_g	*	3051_g	*	*
2	2	1	*	*	*	377_g	*	1744_g	*	*
2	2	1	*	*	*	3784_g	*	3040_g	*	*
2	2	1	*	*	*	383_g	365_g	*	*	*
2	2	1	*	*	*	3856_g	*	*	*	2963_g
2	2	1	*	*	*	3946_g	*	2203_g	*	*
2	2	1	*	*	*	3948_g	3857_g	*	*	*
2	2	1	*	*	*	3976_g	3887_g	*	*	*
2	2	1	*	*	*	4006_g	*	2143_g	*	*
2	2	1	*	*	*	4077_g	3984_g	*	*	*
2	2	1	*	*	*	4106_g	*	*	*	1688_g
2	2	1	*	*	*	4121_g	4025_g	*	*	*
2	2	1	*	*	*	4136_g	4042_g	*	*	*
2	2	1	*	*	*	4202_g	4124_g	*	*	*
2	2	1	*	*	*	4208_g	4129_g	*	*	*
2	2	1	*	*	*	4237_g	*	3585_g	*	*
2	2	1	*	*	*	4304_g	4215_g	*	*	*
2	2	1	*	*	*	4329_g	4235_g	*	*	*
2	2	1	*	*	*	4332_g	*	659_g	*	*
2	2	1	*	*	*	4344_g	4244_g	*	*	*
2	2	1	*	*	*	4490_g	4387_g	*	*	*
2	2	1	*	*	*	450_g	*	1684_g	*	*
2	2	1	*	*	*	4565_g	4463_g	*	*	*
2	2	1	*	*	*	4698_g	*	3872_g	*	*
2	2	1	*	*	*	4799_g	4689_g	*	*	*
2	2	1	*	*	*	4828_g	*	3748_g	*	*
2	2	1	*	*	*	4852_g	4741_g	*	*	*
2	2	1	*	*	*	485_g	*	1654_g	*	*
2	2	1	*	*	*	4866_g	4754_g	*	*	*
2	2	1	*	*	*	4906_g	*	3672_g	*	*
2	2	1	*	*	*	4907_g	*	3671_g	*	*
2	2	1	*	*	*	4929_g	*	3652_g	*	*
2	2	1	*	*	*	4944_g	4061_g	*	*	*
2	2	1	*	*	*	525_g	488_g	*	*	*
2	2	1	*	*	*	532_g	*	1609_g	*	*
2	2	1	*	*	*	588_g	*	4275_g	*	*
2	2	1	*	*	*	616_g	574_g	*	*	*
2	2	1	*	*	*	628_g	*	4313_g	*	*
2	2	1	*	*	*	74_g	61_g	*	*	*
2	2	1	*	*	*	755_g	704_g	*	*	*
2	2	1	*	*	*	756_g	705_g	*	*	*
2	2	1	*	*	*	821_g	770_g	*	*	*
2	2	1	*	*	104_g	2016_g	*	*	*	*
2	2	1	*	*	1085_g	*	*	689_g	*	*
2	2	1	*	*	1094_g	2684_g	*	*	*	*
2	2	1	*	*	1135_g	*	2911_g	*	*	*
2	2	1	*	*	1318_g	1901_g	*	*	*	*
2	2	1	*	*	1390_g	*	1755_g	*	*	*
2	2	1	*	*	1401_g	*	*	*	*	1358_g
2	2	1	*	*	141_g	2056_g	*	*	*	*
2	2	1	*	*	1433_g	*	*	2530_g	*	*
2	2	1	*	*	1449_g	*	*	2545_g	*	*
2	2	1	*	*	1461_g	*	1686_g	*	*	*
2	2	1	*	*	1466_g	*	*	2560_g	*	*
2	2	1	*	*	1473_g	1758_g	*	*	*	*
2	2	1	*	*	1528_g	*	*	2622_g	*	*
2	2	1	*	*	1555_g	*	1593_g	*	*	*
2	2	1	*	*	1607_g	1617_g	*	*	*	*
2	2	1	*	*	1608_g	*	1542_g	*	*	*
2	2	1	*	*	169_g	*	*	1097_g	*	*
2	2	1	*	*	1733_g	1354_g	*	*	*	*
2	2	1	*	*	1800_g	1282_g	*	*	*	*
2	2	1	*	*	1872_g	*	1140_g	*	*	*
2	2	1	*	*	1910_g	1159_g	*	*	*	*
2	2	1	*	*	1912_g	1157_g	*	*	*	*
2	2	1	*	*	1974_g	*	*	4827_g	*	*
2	2	1	*	*	197_g	*	*	1123_g	*	*
2	2	1	*	*	198_g	*	2031_g	*	*	*
2	2	1	*	*	2063_g	*	1437_g	*	*	*
2	2	1	*	*	2117_g	1562_g	*	*	*	*
2	2	1	*	*	2162_g	2236_g	*	*	*	*
2	2	1	*	*	2214_g	*	*	1280_g	*	*
2	2	1	*	*	2219_g	*	*	1286_g	*	*
2	2	1	*	*	2223_g	*	*	1290_g	*	*
2	2	1	*	*	2244_g	2320_g	*	*	*	*
2	2	1	*	*	2254_g	*	*	1320_g	*	*
2	2	1	*	*	2256_g	2332_g	*	*	*	*
2	2	1	*	*	225_g	*	*	*	*	3030_g
2	2	1	*	*	226_g	1084_g	*	*	*	*
2	2	1	*	*	2335_g	*	*	*	*	3024_g
2	2	1	*	*	2448_g	*	2413_g	*	*	*
2	2	1	*	*	2452_g	*	2418_g	*	*	*
2	2	1	*	*	2464_g	2544_g	*	*	*	*
2	2	1	*	*	2465_g	*	2432_g	*	*	*
2	2	1	*	*	2471_g	2551_g	*	*	*	*
2	2	1	*	*	2474_g	*	*	*	*	3335_g
2	2	1	*	*	2478_g	2557_g	*	*	*	*
2	2	1	*	*	2488_g	2567_g	*	*	*	*
2	2	1	*	*	2503_g	*	2471_g	*	*	*
2	2	1	*	*	2598_g	*	*	4009_g	*	*
2	2	1	*	*	2640_g	*	*	3968_g	*	*
2	2	1	*	*	2715_g	*	*	3900_g	*	*
2	2	1	*	*	2750_g	*	*	*	*	2373_g
2	2	1	*	*	2791_g	4746_g	*	*	*	*
2	2	1	*	*	2794_g	*	*	3825_g	*	*
2	2	1	*	*	2796_g	4750_g	*	*	*	*
2	2	1	*	*	2812_g	*	*	*	*	1534_g
2	2	1	*	*	2843_g	4798_g	*	*	*	*
2	2	1	*	*	2884_g	*	4734_g	*	*	*
2	2	1	*	*	2906_g	*	4757_g	*	*	*
2	2	1	*	*	290_g	*	968_g	*	*	*
2	2	1	*	*	2949_g	*	4800_g	*	*	*
2	2	1	*	*	2984_g	*	*	3184_g	*	*
2	2	1	*	*	298_g	*	960_g	*	*	*
2	2	1	*	*	3020_g	*	3407_g	*	*	*
2	2	1	*	*	3063_g	*	4111_g	*	*	*
2	2	1	*	*	3065_g	*	*	3544_g	*	*
2	2	1	*	*	3073_g	*	*	3553_g	*	*
2	2	1	*	*	3107_g	*	*	3591_g	*	*
2	2	1	*	*	3185_g	*	*	1828_g	*	*
2	2	1	*	*	3222_g	*	3720_g	*	*	*
2	2	1	*	*	3272_g	*	*	3110_g	*	*
2	2	1	*	*	3288_g	3721_g	*	*	*	*
2	2	1	*	*	3295_g	3729_g	*	*	*	*
2	2	1	*	*	3316_g	*	*	3066_g	*	*
2	2	1	*	*	3324_g	*	3619_g	*	*	*
2	2	1	*	*	3369_g	3303_g	*	*	*	*
2	2	1	*	*	3421_g	*	*	46_g	*	*
2	2	1	*	*	3457_g	*	*	*	*	920_g
2	2	1	*	*	3470_g	*	679_g	*	*	*
2	2	1	*	*	3471_g	*	678_g	*	*	*
2	2	1	*	*	3493_g	*	*	*	*	2594_g
2	2	1	*	*	3532_g	658_g	*	*	*	*
2	2	1	*	*	3550_g	*	594_g	*	*	*
2	2	1	*	*	356_g	956_g	*	*	*	*
2	2	1	*	*	3574_g	*	*	4301_g	*	*
2	2	1	*	*	3619_g	*	530_g	*	*	*
2	2	1	*	*	3651_g	*	498_g	*	*	*
2	2	1	*	*	3797_g	*	4343_g	*	*	*
2	2	1	*	*	3806_g	4433_g	*	*	*	*
2	2	1	*	*	3807_g	4432_g	*	*	*	*
2	2	1	*	*	3809_g	*	4330_g	*	*	*
2	2	1	*	*	3840_g	*	4299_g	*	*	*
2	2	1	*	*	3850_g	*	4291_g	*	*	*
2	2	1	*	*	3907_g	4326_g	*	*	*	*
2	2	1	*	*	3986_g	*	*	2961_g	*	*
2	2	1	*	*	4015_g	*	3771_g	*	*	*
2	2	1	*	*	4030_g	*	3787_g	*	*	*
2	2	1	*	*	4078_g	3920_g	*	*	*	*
2	2	1	*	*	4102_g	*	3855_g	*	*	*
2	2	1	*	*	4126_g	3970_g	*	*	*	*
2	2	1	*	*	4133_g	*	*	2172_g	*	*
2	2	1	*	*	4147_g	*	3903_g	*	*	*
2	2	1	*	*	4155_g	*	*	2150_g	*	*
2	2	1	*	*	4156_g	*	*	2149_g	*	*
2	2	1	*	*	4178_g	*	*	2129_g	*	*
2	2	1	*	*	4210_g	*	*	2095_g	*	*
2	2	1	*	*	4263_g	*	*	2038_g	*	*
2	2	1	*	*	4336_g	2858_g	*	*	*	*
2	2	1	*	*	4339_g	2855_g	*	*	*	*
2	2	1	*	*	439_g	*	819_g	*	*	*
2	2	1	*	*	4414_g	*	316_g	*	*	*
2	2	1	*	*	4460_g	310_g	*	*	*	*
2	2	1	*	*	4504_g	*	*	4418_g	*	*
2	2	1	*	*	4512_g	*	*	4409_g	*	*
2	2	1	*	*	4540_g	220_g	*	*	*	*
2	2	1	*	*	4548_g	*	190_g	*	*	*
2	2	1	*	*	4562_g	*	*	4360_g	*	*
2	2	1	*	*	457_g	*	801_g	*	*	*
2	2	1	*	*	4591_g	*	*	*	*	1779_g
2	2	1	*	*	4629_g	*	*	823_g	*	*
2	2	1	*	*	4631_g	*	106_g	*	*	*
2	2	1	*	*	4686_g	62_g	*	*	*	*
2	2	1	*	*	4713_g	*	23_g	*	*	*
2	2	1	*	*	480_g	*	*	*	*	2496_g
2	2	1	*	*	4842_g	*	*	4166_g	*	*
2	2	1	*	*	4848_g	*	*	4173_g	*	*
2	2	1	*	*	4860_g	*	*	4186_g	*	*
2	2	1	*	*	4888_g	*	3065_g	*	*	*
2	2	1	*	*	4899_g	*	*	4222_g	*	*
2	2	1	*	*	4913_g	*	*	4237_g	*	*
2	2	1	*	*	496_g	811_g	*	*	*	*
2	2	1	*	*	4987_g	*	2822_g	*	*	*
2	2	1	*	*	4992_g	2935_g	*	*	*	*
2	2	1	*	*	5028_g	*	2863_g	*	*	*
2	2	1	*	*	5136_g	*	*	4596_g	*	*
2	2	1	*	*	5142_g	3533_g	*	*	*	*
2	2	1	*	*	5206_g	*	*	*	*	2759_g
2	2	1	*	*	530_g	*	*	*	*	677_g
2	2	1	*	*	562_g	433_g	*	*	*	*
2	2	1	*	*	728_g	*	*	731_g	*	*
2	2	1	*	*	738_g	*	*	721_g	*	*
2	2	1	*	*	768_g	2203_g	*	*	*	*
2	2	1	*	*	795_g	*	*	*	*	3089_g
2	2	1	*	*	798_g	2171_g	*	*	*	*
2	2	1	*	*	805_g	2164_g	*	*	*	*
2	2	1	*	*	815_g	*	*	1157_g	*	*
2	2	1	*	*	828_g	3455_g	*	*	*	*
2	2	1	*	*	863_g	*	*	4495_g	*	*
2	2	1	*	*	891_g	*	*	3244_g	*	*
2	2	1	*	*	930_g	3335_g	*	*	*	*
2	2	1	*	101_g	*	109_g	*	*	*	*
2	2	1	*	1062_g	*	*	*	*	*	1224_g
2	2	1	*	1068_g	*	1101_g	*	*	*	*
2	2	1	*	1072_g	*	*	1052_g	*	*	*
2	2	1	*	1110_g	1921_g	*	*	*	*	*
2	2	1	*	1141_g	*	1184_g	*	*	*	*
2	2	1	*	1201_g	*	*	*	*	*	404_g
2	2	1	*	1213_g	1822_g	*	*	*	*	*
2	2	1	*	1246_g	*	*	*	610_g	*	*
2	2	1	*	1247_g	*	*	1226_g	*	*	*
2	2	1	*	1261_g	*	*	*	4676_g	*	*
2	2	1	*	1274_g	*	*	1252_g	*	*	*
2	2	1	*	1282_g	1760_g	*	*	*	*	*
2	2	1	*	1286_g	*	*	1266_g	*	*	*
2	2	1	*	1351_g	*	*	*	4761_g	*	*
